T since,X,Y,Z,Radius,,,SGP4 Test
97,4433.035451,1120.709782,5001.37837,6776.546268
98,4448.463515,1561.024985,4868.603652,6777.088473
99,4443.438119,1994.162875,4713.379323,6777.66719
100,4417.982832,2418.132139,4536.421624,6778.278284
101,4372.214966,2830.983604,4338.54679,6778.917327
102,4306.345099,3230.819183,4120.667358,6779.579646
103,4220.676165,3615.800614,3883.788033,6780.260382
104,4115.602126,3984.157942,3629.00112,6780.954541
105,3991.60622,4334.197723,3357.481541,6781.657055
106,3849.258795,4664.310886,3070.48145,6782.362837
107,3689.214726,4972.980231,2769.324482,6783.06684
108,3512.210432,5258.78751,2455.39964,6783.764116
109,3319.060495,5520.42006,2130.154863,6784.449863
110,3110.653912,5756.676947,1795.090298,6785.119484
111,2887.949966,5966.474588,1451.751312,6785.768629
112,2651.97377,6148.851809,1101.721271,6786.39324
113,2403.81148,6302.974329,746.6141316,6786.989589
114,2144.60521,6428.13862,388.0668858,6787.554312
115,1875.547682,6523.77514,27.73188428,6788.084431
116,1597.876626,6589.450906,-332.7309016,6788.577378
117,1312.868975,6624.871414,-691.6616498,6789.031008
118,1021.834873,6629.881865,-1047.408442,6789.443607
119,726.1115434,6604.467731,-1398.334965,6789.81389
120,427.05704,6548.754634,-1742.828105,6790.140998
